For 1000 concurrent users, 20 times in span of 5 seconds

timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,Latency,IdleTime,Connect
1513274738944,1,HTTP Request,200,,Grupa wątków 1-69,text,true,,322,432,4,4,1,0,0
1513274738945,1,HTTP Request,200,,Grupa wątków 1-70,text,true,,322,432,4,4,1,0,0
1513274738945,1,HTTP Request,200,,Grupa wątków 1-68,text,true,,322,432,4,4,1,0,0
1513274738945,1,HTTP Request,200,,Grupa wątków 1-67,text,true,,322,432,4,4,1,0,0
1513274738945,1,HTTP Request,200,,Grupa wątków 1-69,text,true,,322,432,4,4,1,0,0
1513274738946,0,HTTP Request,200,,Grupa wątków 1-70,text,true,,322,432,4,4,0,0,0
1513274738946,0,HTTP Request,200,,Grupa wątków 1-68,text,true,,322,432,4,4,0,0,0
1513274738946,1,HTTP Request,200,,Grupa wątków 1-70,text,true,,322,432,4,4,1,0,0
1513274738946,1,HTTP Request,200,,Grupa wątków 1-68,text,true,,322,432,4,4,1,0,0
1513274738946,1,HTTP Request,200,,Grupa wątków 1-69,text,true,,322,432,4,4,1,0,0
1513274738946,1,HTTP Request,200,,Grupa wątków 1-71,text,true,,322,432,4,4,1,0,1
1513274738947,1,HTTP Request,200,,Grupa wątków 1-70,text,true,,322,432,4,4,1,0,0
1513274738947,1,HTTP Request,200,,Grupa wątków 1-68,text,true,,322,432,4,4,1,0,0
1513274738947,1,HTTP Request,200,,Grupa wątków 1-69,text,true,,322,432,4,4,1,0,0
1513274738948,1,HTTP Request,200,,Grupa wątków 1-68,text,true,,322,432,4,4,1,0,0
1513274738947,2,HTTP Request,200,,Grupa wątków 1-71,text,true,,322,432,4,4,2,0,0
1513274738948,1,HTTP Request,200,,Grupa wątków 1-70,text,true,,322,432,4,4,1,0,0
1513274738948,1,HTTP Request,200,,Grupa wątków 1-69,text,true,,322,432,4,4,1,0,0
1513274738949,1,HTTP Request,200,,Grupa wątków 1-69,text,true,,322,432,3,3,1,0,0
1513274738949,1,HTTP Request,200,,Grupa wątków 1-70,text,true,,322,432,3,3,1,0,0
1513274738949,1,HTTP Request,200,,Grupa wątków 1-71,text,true,,322,432,3,3,1,0,0
1513274738950,1,HTTP Request,200,,Grupa wątków 1-70,text,true,,322,432,3,3,1,0,0
1513274738950,1,HTTP Request,200,,Grupa wątków 1-69,text,true,,322,432,3,3,1,0,0
1513274738950,1,HTTP Request,200,,Grupa wątków 1-71,text,true,,322,432,3,3,1,0,0
1513274738951,0,HTTP Request,200,,Grupa wątków 1-71,text,true,,322,432,4,4,0,0,0
1513274738951,0,HTTP Request,200,,Grupa wątków 1-70,text,true,,322,432,4,4,0,0,0
1513274738951,0,HTTP Request,200,,Grupa wątków 1-69,text,true,,322,432,4,4,0,0,0
1513274738951,1,HTTP Request,200,,Grupa wątków 1-70,text,true,,322,432,4,4,1,0,0
1513274738952,0,HTTP Request,200,,Grupa wątków 1-69,text,true,,322,432,4,4,0,0,0
1513274738951,1,HTTP Request,200,,Grupa wątków 1-72,text,true,,322,432,4,4,1,0,1
1513274738951,1,HTTP Request,200,,Grupa wątków 1-71,text,true,,322,432,4,4,1,0,0
1513274738952,1,HTTP Request,200,,Grupa wątków 1-71,text,true,,322,432,4,4,1,0,0
1513274738952,1,HTTP Request,200,,Grupa wątków 1-70,text,true,,322,432,4,4,1,0,0
1513274738952,1,HTTP Request,200,,Grupa wątków 1-72,text,true,,322,432,4,4,1,0,0
1513274738952,1,HTTP Request,200,,Grupa wątków 1-69,text,true,,322,432,4,4,1,0,0
1513274738953,1,HTTP Request,200,,Grupa wątków 1-70,text,true,,322,432,4,4,1,0,0
1513274738953,1,HTTP Request,200,,Grupa wątków 1-71,text,true,,322,432,4,4,1,0,0
1513274738953,1,HTTP Request,200,,Grupa wątków 1-72,text,true,,322,432,4,4,1,0,0
1513274738953,1,HTTP Request,200,,Grupa wątków 1-69,text,true,,322,432,4,4,1,0,0
1513274738954,0,HTTP Request,200,,Grupa wątków 1-70,text,true,,322,432,4,4,0,0,0
1513274738954,0,HTTP Request,200,,Grupa wątków 1-71,text,true,,322,432,4,4,0,0,0
1513274738954,0,HTTP Request,200,,Grupa wątków 1-72,text,true,,322,432,4,4,0,0,0
1513274738954,1,HTTP Request,200,,Grupa wątków 1-69,text,true,,322,432,4,4,1,0,0
1513274738954,1,HTTP Request,200,,Grupa wątków 1-71,text,true,,322,432,4,4,1,0,0
1513274738955,0,HTTP Request,200,,Grupa wątków 1-72,text,true,,322,432,4,4,0,0,0
1513274738954,1,HTTP Request,200,,Grupa wątków 1-70,text,true,,322,432,4,4,1,0,0
1513274738955,1,HTTP Request,200,,Grupa wątków 1-72,text,true,,322,432,4,4,1,0,0
1513274738955,1,HTTP Request,200,,Grupa wątków 1-70,text,true,,322,432,4,4,1,0,0
1513274738955,1,HTTP Request,200,,Grupa wątków 1-69,text,true,,322,432,4,4,1,0,0
1513274738955,1,HTTP Request,200,,Grupa wątków 1-71,text,true,,322,432,4,4,1,0,0
1513274738956,1,HTTP Request,200,,Grupa wątków 1-70,text,true,,322,432,4,4,1,0,0
1513274738956,1,HTTP Request,200,,Grupa wątków 1-72,text,true,,322,432,4,4,1,0,0
1513274738956,1,HTTP Request,200,,Grupa wątków 1-71,text,true,,322,432,4,4,1,0,0
1513274738956,1,HTTP Request,200,,Grupa wątków 1-73,text,true,,322,432,4,4,1,0,0
1513274738957,0,HTTP Request,200,,Grupa wątków 1-72,text,true,,322,432,4,4,0,0,0
1513274738957,0,HTTP Request,200,,Grupa wątków 1-70,text,true,,322,432,4,4,0,0,0
1513274738957,0,HTTP Request,200,,Grupa wątków 1-71,text,true,,322,432,4,4,0,0,0
1513274738957,1,HTTP Request,200,,Grupa wątków 1-72,text,true,,322,432,4,4,1,0,0
1513274738957,1,HTTP Request,200,,Grupa wątków 1-71,text,true,,322,432,4,4,1,0,0
1513274738957,1,HTTP Request,200,,Grupa wątków 1-70,text,true,,322,432,4,4,1,0,0
1513274738957,1,HTTP Request,200,,Grupa wątków 1-73,text,true,,322,432,4,4,1,0,0
1513274738958,1,HTTP Request,200,,Grupa wątków 1-71,text,true,,322,432,3,3,1,0,0
1513274738958,1,HTTP Request,200,,Grupa wątków 1-72,text,true,,322,432,3,3,1,0,0
1513274738958,1,HTTP Request,200,,Grupa wątków 1-73,text,true,,322,432,3,3,1,0,0
1513274738959,1,HTTP Request,200,,Grupa wątków 1-72,text,true,,322,432,3,3,1,0,0
1513274738959,1,HTTP Request,200,,Grupa wątków 1-71,text,true,,322,432,3,3,1,0,0
1513274738959,1,HTTP Request,200,,Grupa wątków 1-73,text,true,,322,432,3,3,1,0,0
1513274738960,0,HTTP Request,200,,Grupa wątków 1-72,text,true,,322,432,3,3,0,0,0
1513274738960,0,HTTP Request,200,,Grupa wątków 1-71,text,true,,322,432,3,3,0,0,0
1513274738960,0,HTTP Request,200,,Grupa wątków 1-73,text,true,,322,432,3,3,0,0,0
1513274738960,1,HTTP Request,200,,Grupa wątków 1-71,text,true,,322,432,4,4,1,0,0
1513274738960,1,HTTP Request,200,,Grupa wątków 1-73,text,true,,322,432,4,4,1,0,0
1513274738960,1,HTTP Request,200,,Grupa wątków 1-72,text,true,,322,432,4,4,1,0,0
1513274738961,1,HTTP Request,200,,Grupa wątków 1-71,text,true,,322,432,4,4,1,0,0
1513274738961,1,HTTP Request,200,,Grupa wątków 1-73,text,true,,322,432,4,4,1,0,0
1513274738961,1,HTTP Request,200,,Grupa wątków 1-72,text,true,,322,432,4,4,1,0,0
1513274738961,1,HTTP Request,200,,Grupa wątków 1-74,text,true,,322,432,4,4,1,0,1
1513274738962,1,HTTP Request,200,,Grupa wątków 1-73,text,true,,322,432,4,4,1,0,0
1513274738962,1,HTTP Request,200,,Grupa wątków 1-72,text,true,,322,432,4,4,1,0,0
1513274738962,1,HTTP Request,200,,Grupa wątków 1-71,text,true,,322,432,4,4,1,0,0
1513274738962,1,HTTP Request,200,,Grupa wątków 1-74,text,true,,322,432,3,3,1,0,0
1513274738963,0,HTTP Request,200,,Grupa wątków 1-73,text,true,,322,432,3,3,0,0,0
1513274738963,0,HTTP Request,200,,Grupa wątków 1-72,text,true,,322,432,3,3,0,0,0
1513274738963,1,HTTP Request,200,,Grupa wątków 1-72,text,true,,322,432,3,3,1,0,0
1513274738963,1,HTTP Request,200,,Grupa wątków 1-74,text,true,,322,432,3,3,1,0,0
1513274738963,1,HTTP Request,200,,Grupa wątków 1-73,text,true,,322,432,3,3,1,0,0
1513274738964,1,HTTP Request,200,,Grupa wątków 1-74,text,true,,322,432,3,3,1,0,0
1513274738964,1,HTTP Request,200,,Grupa wątków 1-73,text,true,,322,432,3,3,1,0,0
1513274738964,1,HTTP Request,200,,Grupa wątków 1-72,text,true,,322,432,3,3,1,0,0
1513274738965,1,HTTP Request,200,,Grupa wątków 1-72,text,true,,322,432,3,3,1,0,0
1513274738965,1,HTTP Request,200,,Grupa wątków 1-74,text,true,,322,432,3,3,1,0,0
1513274738965,1,HTTP Request,200,,Grupa wątków 1-73,text,true,,322,432,3,3,1,0,0
1513274738966,1,HTTP Request,200,,Grupa wątków 1-72,text,true,,322,432,3,3,1,0,0
1513274738966,1,HTTP Request,200,,Grupa wątków 1-73,text,true,,322,432,3,3,1,0,0
1513274738966,1,HTTP Request,200,,Grupa wątków 1-74,text,true,,322,432,3,3,1,0,0
1513274738967,0,HTTP Request,200,,Grupa wątków 1-74,text,true,,322,432,3,3,0,0,0
1513274738967,0,HTTP Request,200,,Grupa wątków 1-73,text,true,,322,432,3,3,0,0,0
1513274738967,1,HTTP Request,200,,Grupa wątków 1-74,text,true,,322,432,3,3,1,0,0
1513274738967,1,HTTP Request,200,,Grupa wątków 1-73,text,true,,322,432,3,3,1,0,0
1513274738967,1,HTTP Request,200,,Grupa wątków 1-75,text,true,,322,432,3,3,1,0,0
1513274738968,1,HTTP Request,200,,Grupa wątków 1-74,text,true,,322,432,3,3,1,0,0
1513274738968,1,HTTP Request,200,,Grupa wątków 1-75,text,true,,322,432,3,3,1,0,0
1513274738968,1,HTTP Request,200,,Grupa wątków 1-73,text,true,,322,432,3,3,1,0,0
1513274738969,1,HTTP Request,200,,Grupa wątków 1-75,text,true,,322,432,3,3,1,0,0
1513274738969,1,HTTP Request,200,,Grupa wątków 1-74,text,true,,322,432,3,3,1,0,0
1513274738969,1,HTTP Request,200,,Grupa wątków 1-73,text,true,,322,432,3,3,1,0,0
1513274738970,1,HTTP Request,200,,Grupa wątków 1-73,text,true,,322,432,3,3,1,0,0
1513274738970,1,HTTP Request,200,,Grupa wątków 1-75,text,true,,322,432,3,3,1,0,0
1513274738970,1,HTTP Request,200,,Grupa wątków 1-74,text,true,,322,432,3,3,1,0,0
1513274738971,1,HTTP Request,200,,Grupa wątków 1-75,text,true,,322,432,3,3,1,0,0
1513274738971,1,HTTP Request,200,,Grupa wątków 1-74,text,true,,322,432,3,3,1,0,0
1513274738971,1,HTTP Request,200,,Grupa wątków 1-73,text,true,,322,432,3,3,1,0,0
1513274738972,0,HTTP Request,200,,Grupa wątków 1-75,text,true,,322,432,4,4,0,0,0
1513274738972,0,HTTP Request,200,,Grupa wątków 1-73,text,true,,322,432,4,4,0,0,0
1513274738972,0,HTTP Request,200,,Grupa wątków 1-74,text,true,,322,432,4,4,0,0,0
1513274738972,1,HTTP Request,200,,Grupa wątków 1-75,text,true,,322,432,3,3,1,0,0
1513274738972,1,HTTP Request,200,,Grupa wątków 1-74,text,true,,322,432,3,3,1,0,0
1513274738972,1,HTTP Request,200,,Grupa wątków 1-76,text,true,,322,432,3,3,1,0,1
1513274738973,1,HTTP Request,200,,Grupa wątków 1-74,text,true,,322,432,3,3,1,0,0
1513274738973,1,HTTP Request,200,,Grupa wątków 1-75,text,true,,322,432,3,3,1,0,0
1513274738974,0,HTTP Request,200,,Grupa wątków 1-75,text,true,,322,432,3,3,0,0,0
1513274738973,1,HTTP Request,200,,Grupa wątków 1-76,text,true,,322,432,3,3,1,0,0
1513274738974,0,HTTP Request,200,,Grupa wątków 1-74,text,true,,322,432,3,3,0,0,0
1513274738974,1,HTTP Request,200,,Grupa wątków 1-74,text,true,,322,432,3,3,1,0,0
1513274738974,1,HTTP Request,200,,Grupa wątków 1-75,text,true,,322,432,3,3,1,0,0
1513274738974,1,HTTP Request,200,,Grupa wątków 1-76,text,true,,322,432,3,3,1,0,0
1513274738975,1,HTTP Request,200,,Grupa wątków 1-75,text,true,,322,432,3,3,1,0,0
1513274738975,1,HTTP Request,200,,Grupa wątków 1-76,text,true,,322,432,3,3,1,0,0
1513274738975,1,HTTP Request,200,,Grupa wątków 1-74,text,true,,322,432,3,3,1,0,0
1513274738976,1,HTTP Request,200,,Grupa wątków 1-76,text,true,,322,432,3,3,1,0,0
1513274738976,1,HTTP Request,200,,Grupa wątków 1-74,text,true,,322,432,3,3,1,0,0
1513274738976,1,HTTP Request,200,,Grupa wątków 1-75,text,true,,322,432,3,3,1,0,0
1513274738977,1,HTTP Request,200,,Grupa wątków 1-74,text,true,,322,432,4,4,1,0,0
1513274738977,1,HTTP Request,200,,Grupa wątków 1-76,text,true,,322,432,4,4,1,0,0
1513274738977,1,HTTP Request,200,,Grupa wątków 1-75,text,true,,322,432,4,4,1,0,0
1513274738977,1,HTTP Request,200,,Grupa wątków 1-77,text,true,,322,432,3,3,1,0,1
1513274738978,0,HTTP Request,200,,Grupa wątków 1-76,text,true,,322,432,3,3,0,0,0
1513274738978,0,HTTP Request,200,,Grupa wątków 1-75,text,true,,322,432,3,3,0,0,0
1513274738979,0,HTTP Request,200,,Grupa wątków 1-75,text,true,,322,432,3,3,0,0,0
1513274738979,0,HTTP Request,200,,Grupa wątków 1-77,text,true,,322,432,3,3,0,0,0
1513274738979,0,HTTP Request,200,,Grupa wątków 1-76,text,true,,322,432,3,3,0,0,0
1513274738979,1,HTTP Request,200,,Grupa wątków 1-75,text,true,,322,432,3,3,1,0,0
1513274738979,1,HTTP Request,200,,Grupa wątków 1-77,text,true,,322,432,3,3,1,0,0
1513274738979,1,HTTP Request,200,,Grupa wątków 1-76,text,true,,322,432,3,3,1,0,0
1513274738980,1,HTTP Request,200,,Grupa wątków 1-77,text,true,,322,432,3,3,1,0,0
1513274738980,1,HTTP Request,200,,Grupa wątków 1-75,text,true,,322,432,3,3,1,0,0
1513274738980,1,HTTP Request,200,,Grupa wątków 1-76,text,true,,322,432,3,3,1,0,0
1513274738981,0,HTTP Request,200,,Grupa wątków 1-76,text,true,,322,432,3,3,0,0,0
1513274738981,0,HTTP Request,200,,Grupa wątków 1-75,text,true,,322,432,3,3,0,0,0
1513274738981,0,HTTP Request,200,,Grupa wątków 1-77,text,true,,322,432,3,3,0,0,0
1513274738982,1,HTTP Request,200,,Grupa wątków 1-77,text,true,,322,432,4,4,1,0,0
1513274738982,1,HTTP Request,200,,Grupa wątków 1-75,text,true,,322,432,4,4,1,0,0
1513274738982,1,HTTP Request,200,,Grupa wątków 1-76,text,true,,322,432,4,4,1,0,0
1513274738982,1,HTTP Request,200,,Grupa wątków 1-78,text,true,,322,432,4,4,1,0,1
1513274738983,1,HTTP Request,200,,Grupa wątków 1-76,text,true,,322,432,4,4,1,0,0
1513274738983,1,HTTP Request,200,,Grupa wątków 1-75,text,true,,322,432,4,4,1,0,0
1513274738983,1,HTTP Request,200,,Grupa wątków 1-78,text,true,,322,432,3,3,1,0,0
1513274738983,1,HTTP Request,200,,Grupa wątków 1-77,text,true,,322,432,3,3,1,0,0
1513274738984,1,HTTP Request,200,,Grupa wątków 1-76,text,true,,322,432,3,3,1,0,0
1513274738984,1,HTTP Request,200,,Grupa wątków 1-78,text,true,,322,432,3,3,1,0,0
1513274738984,1,HTTP Request,200,,Grupa wątków 1-77,text,true,,322,432,3,3,1,0,0
1513274738985,1,HTTP Request,200,,Grupa wątków 1-77,text,true,,322,432,3,3,1,0,0
1513274738985,1,HTTP Request,200,,Grupa wątków 1-78,text,true,,322,432,3,3,1,0,0
1513274738985,1,HTTP Request,200,,Grupa wątków 1-76,text,true,,322,432,3,3,1,0,0
1513274738986,0,HTTP Request,200,,Grupa wątków 1-78,text,true,,322,432,3,3,0,0,0
1513274738986,0,HTTP Request,200,,Grupa wątków 1-76,text,true,,322,432,3,3,0,0,0
1513274738986,1,HTTP Request,200,,Grupa wątków 1-77,text,true,,322,432,3,3,1,0,0
1513274738987,1,HTTP Request,200,,Grupa wątków 1-78,text,true,,322,432,4,4,1,0,0
1513274738987,1,HTTP Request,200,,Grupa wątków 1-77,text,true,,322,432,4,4,1,0,0
1513274738987,1,HTTP Request,200,,Grupa wątków 1-76,text,true,,322,432,4,4,1,0,0
1513274738988,0,HTTP Request,200,,Grupa wątków 1-76,text,true,,322,432,4,4,0,0,0
1513274738987,1,HTTP Request,200,,Grupa wątków 1-79,text,true,,322,432,4,4,1,0,1
1513274738988,0,HTTP Request,200,,Grupa wątków 1-78,text,true,,322,432,4,4,0,0,0
1513274738988,2,HTTP Request,200,,Grupa wątków 1-77,text,true,,322,432,4,4,2,0,0
1513274738988,2,HTTP Request,200,,Grupa wątków 1-76,text,true,,322,432,4,4,2,0,0
1513274738988,2,HTTP Request,200,,Grupa wątków 1-78,text,true,,322,432,4,4,2,0,0
1513274738988,2,HTTP Request,200,,Grupa wątków 1-79,text,true,,322,432,4,4,2,0,0
1513274738990,1,HTTP Request,200,,Grupa wątków 1-79,text,true,,322,432,4,4,1,0,0
1513274738990,1,HTTP Request,200,,Grupa wątków 1-77,text,true,,322,432,4,4,1,0,0
1513274738990,1,HTTP Request,200,,Grupa wątków 1-76,text,true,,322,432,4,4,1,0,0
1513274738990,1,HTTP Request,200,,Grupa wątków 1-78,text,true,,322,432,3,3,1,0,0
1513274738991,1,HTTP Request,200,,Grupa wątków 1-77,text,true,,322,432,3,3,1,0,0
1513274738991,1,HTTP Request,200,,Grupa wątków 1-79,text,true,,322,432,3,3,1,0,0
1513274738991,1,HTTP Request,200,,Grupa wątków 1-78,text,true,,322,432,3,3,1,0,0
1513274738992,0,HTTP Request,200,,Grupa wątków 1-79,text,true,,322,432,4,4,0,0,0
1513274738992,0,HTTP Request,200,,Grupa wątków 1-77,text,true,,322,432,4,4,0,0,0
1513274738992,1,HTTP Request,200,,Grupa wątków 1-78,text,true,,322,432,4,4,1,0,0
1513274738992,1,HTTP Request,200,,Grupa wątków 1-79,text,true,,322,432,4,4,1,0,0
1513274738992,1,HTTP Request,200,,Grupa wątków 1-77,text,true,,322,432,4,4,1,0,0
1513274738992,1,HTTP Request,200,,Grupa wątków 1-80,text,true,,322,432,4,4,1,0,1
1513274738993,0,HTTP Request,200,,Grupa wątków 1-78,text,true,,322,432,4,4,0,0,0
1513274738993,1,HTTP Request,200,,Grupa wątków 1-79,text,true,,322,432,4,4,1,0,0
1513274738993,1,HTTP Request,200,,Grupa wątków 1-77,text,true,,322,432,4,4,1,0,0
1513274738993,1,HTTP Request,200,,Grupa wątków 1-80,text,true,,322,432,4,4,1,0,0
1513274738994,0,HTTP Request,200,,Grupa wątków 1-78,text,true,,322,432,4,4,0,0,0
1513274738994,1,HTTP Request,200,,Grupa wątków 1-77,text,true,,322,432,4,4,1,0,0
1513274738994,1,HTTP Request,200,,Grupa wątków 1-79,text,true,,322,432,4,4,1,0,0
1513274738994,1,HTTP Request,200,,Grupa wątków 1-80,text,true,,322,432,4,4,1,0,0
1513274738994,1,HTTP Request,200,,Grupa wątków 1-78,text,true,,322,432,4,4,1,0,0
1513274738995,1,HTTP Request,200,,Grupa wątków 1-77,text,true,,322,432,4,4,1,0,0
1513274738995,1,HTTP Request,200,,Grupa wątków 1-80,text,true,,322,432,4,4,1,0,0
1513274738995,1,HTTP Request,200,,Grupa wątków 1-79,text,true,,322,432,4,4,1,0,0
1513274738995,1,HTTP Request,200,,Grupa wątków 1-78,text,true,,322,432,4,4,1,0,0
1513274738996,0,HTTP Request,200,,Grupa wątków 1-79,text,true,,322,432,4,4,0,0,0
1513274738996,0,HTTP Request,200,,Grupa wątków 1-80,text,true,,322,432,4,4,0,0,0
1513274738996,1,HTTP Request,200,,Grupa wątków 1-77,text,true,,322,432,4,4,1,0,0
1513274738996,1,HTTP Request,200,,Grupa wątków 1-79,text,true,,322,432,4,4,1,0,0
1513274738996,1,HTTP Request,200,,Grupa wątków 1-80,text,true,,322,432,4,4,1,0,0
1513274738996,1,HTTP Request,200,,Grupa wątków 1-78,text,true,,322,432,4,4,1,0,0
1513274738997,1,HTTP Request,200,,Grupa wątków 1-78,text,true,,322,432,4,4,1,0,0
1513274738997,1,HTTP Request,200,,Grupa wątków 1-80,text,true,,322,432,4,4,1,0,0
1513274738997,1,HTTP Request,200,,Grupa wątków 1-79,text,true,,322,432,4,4,1,0,0
1513274738997,2,HTTP Request,200,,Grupa wątków 1-81,text,true,,322,432,4,4,2,0,1
1513274738998,1,HTTP Request,200,,Grupa wątków 1-79,text,true,,322,432,4,4,1,0,0
1513274738998,1,HTTP Request,200,,Grupa wątków 1-80,text,true,,322,432,4,4,1,0,0
1513274738999,1,HTTP Request,200,,Grupa wątków 1-80,text,true,,322,432,4,4,1,0,0
1513274738999,1,HTTP Request,200,,Grupa wątków 1-79,text,true,,322,432,4,4,1,0,0
1513274738999,1,HTTP Request,200,,Grupa wątków 1-81,text,true,,322,432,4,4,1,0,0
1513274738998,2,HTTP Request,200,,Grupa wątków 1-78,text,true,,322,432,4,4,2,0,0
1513274739000,1,HTTP Request,200,,Grupa wątków 1-79,text,true,,322,432,4,4,1,0,0
1513274739000,1,HTTP Request,200,,Grupa wątków 1-81,text,true,,322,432,4,4,1,0,0
1513274739000,1,HTTP Request,200,,Grupa wątków 1-80,text,true,,322,432,4,4,1,0,0
1513274739001,5,HTTP Request,200,,Grupa wątków 1-79,text,true,,322,432,5,5,5,0,0
1513274739000,6,HTTP Request,200,,Grupa wątków 1-78,text,true,,322,432,5,5,6,0,0
1513274739003,3,HTTP Request,200,,Grupa wątków 1-82,text,true,,322,432,5,5,3,0,0
1513274739001,5,HTTP Request,200,,Grupa wątków 1-80,text,true,,322,432,5,5,5,0,0
1513274739001,5,HTTP Request,200,,Grupa wątków 1-81,text,true,,322,432,5,5,5,0,0
1513274739006,1,HTTP Request,200,,Grupa wątków 1-78,text,true,,322,432,5,5,1,0,0
1513274739006,1,HTTP Request,200,,Grupa wątków 1-82,text,true,,322,432,5,5,1,0,0
1513274739006,1,HTTP Request,200,,Grupa wątków 1-80,text,true,,322,432,5,5,1,0,0
1513274739006,1,HTTP Request,200,,Grupa wątków 1-79,text,true,,322,432,5,5,1,0,0
1513274739007,0,HTTP Request,200,,Grupa wątków 1-81,text,true,,322,432,4,4,0,0,0
1513274739007,1,HTTP Request,200,,Grupa wątków 1-82,text,true,,322,432,5,5,1,0,0
1513274739007,1,HTTP Request,200,,Grupa wątków 1-81,text,true,,322,432,5,5,1,0,0
1513274739007,1,HTTP Request,200,,Grupa wątków 1-79,text,true,,322,432,5,5,1,0,0
1513274739007,1,HTTP Request,200,,Grupa wątków 1-80,text,true,,322,432,5,5,1,0,0
1513274739008,1,HTTP Request,200,,Grupa wątków 1-81,text,true,,322,432,5,5,1,0,0
1513274739008,1,HTTP Request,200,,Grupa wątków 1-82,text,true,,322,432,5,5,1,0,0
1513274739008,1,HTTP Request,200,,Grupa wątków 1-80,text,true,,322,432,5,5,1,0,0
1513274739009,1,HTTP Request,200,,Grupa wątków 1-82,text,true,,322,432,5,5,1,0,0
1513274739009,1,HTTP Request,200,,Grupa wątków 1-81,text,true,,322,432,5,5,1,0,0
1513274739009,1,HTTP Request,200,,Grupa wątków 1-80,text,true,,322,432,5,5,1,0,0
1513274739008,2,HTTP Request,200,,Grupa wątków 1-79,text,true,,322,432,5,5,2,0,0
1513274739008,2,HTTP Request,200,,Grupa wątków 1-83,text,true,,322,432,5,5,2,0,1
1513274739010,1,HTTP Request,200,,Grupa wątków 1-81,text,true,,322,432,5,5,1,0,0
1513274739010,1,HTTP Request,200,,Grupa wątków 1-83,text,true,,322,432,5,5,1,0,0
1513274739010,1,HTTP Request,200,,Grupa wątków 1-80,text,true,,322,432,5,5,1,0,0
1513274739010,1,HTTP Request,200,,Grupa wątków 1-79,text,true,,322,432,5,5,1,0,0
1513274739010,1,HTTP Request,200,,Grupa wątków 1-82,text,true,,322,432,5,5,1,0,0
1513274739011,1,HTTP Request,200,,Grupa wątków 1-81,text,true,,322,432,4,4,1,0,0
1513274739011,1,HTTP Request,200,,Grupa wątków 1-80,text,true,,322,432,4,4,1,0,0
1513274739011,1,HTTP Request,200,,Grupa wątków 1-83,text,true,,322,432,4,4,1,0,0
1513274739011,1,HTTP Request,200,,Grupa wątków 1-82,text,true,,322,432,4,4,1,0,0
1513274739012,1,HTTP Request,200,,Grupa wątków 1-80,text,true,,322,432,4,4,1,0,0
1513274739012,1,HTTP Request,200,,Grupa wątków 1-83,text,true,,322,432,4,4,1,0,0
1513274739012,1,HTTP Request,200,,Grupa wątków 1-81,text,true,,322,432,4,4,1,0,0
1513274739013,0,HTTP Request,200,,Grupa wątków 1-81,text,true,,322,432,5,5,0,0,0
1513274739013,0,HTTP Request,200,,Grupa wątków 1-83,text,true,,322,432,5,5,0,0,0
1513274739013,0,HTTP Request,200,,Grupa wątków 1-80,text,true,,322,432,5,5,0,0,0
1513274739013,5,HTTP Request,200,,Grupa wątków 1-81,text,true,,322,432,6,6,5,0,0
1513274739012,6,HTTP Request,200,,Grupa wątków 1-82,text,true,,322,432,6,6,6,0,0
1513274739013,5,HTTP Request,200,,Grupa wątków 1-80,text,true,,322,432,6,6,5,0,0
1513274739013,5,HTTP Request,200,,Grupa wątków 1-84,text,true,,322,432,6,6,5,0,1
1513274739013,6,HTTP Request,200,,Grupa wątków 1-83,text,true,,322,432,5,5,6,0,0
1513274739018,1,HTTP Request,200,,Grupa wątków 1-82,text,true,,322,432,5,5,1,0,0
1513274739018,1,HTTP Request,200,,Grupa wątków 1-81,text,true,,322,432,5,5,1,0,0
1513274739018,1,HTTP Request,200,,Grupa wątków 1-84,text,true,,322,432,5,5,1,0,0
1513274739019,0,HTTP Request,200,,Grupa wątków 1-83,text,true,,322,432,5,5,0,0,0
1513274739018,2,HTTP Request,200,,Grupa wątków 1-85,text,true,,322,432,5,5,2,0,1
1513274739019,1,HTTP Request,200,,Grupa wątków 1-82,text,true,,322,432,5,5,1,0,0
1513274739019,1,HTTP Request,200,,Grupa wątków 1-81,text,true,,322,432,5,5,1,0,0
1513274739020,0,HTTP Request,200,,Grupa wątków 1-83,text,true,,322,432,5,5,0,0,0
1513274739020,0,HTTP Request,200,,Grupa wątków 1-84,text,true,,322,432,5,5,0,0,0
1513274739020,1,HTTP Request,200,,Grupa wątków 1-85,text,true,,322,432,5,5,1,0,0
1513274739020,1,HTTP Request,200,,Grupa wątków 1-82,text,true,,322,432,5,5,1,0,0
1513274739020,1,HTTP Request,200,,Grupa wątków 1-83,text,true,,322,432,5,5,1,0,0
1513274739020,1,HTTP Request,200,,Grupa wątków 1-81,text,true,,322,432,5,5,1,0,0
1513274739020,1,HTTP Request,200,,Grupa wątków 1-84,text,true,,322,432,5,5,1,0,0
1513274739021,0,HTTP Request,200,,Grupa wątków 1-85,text,true,,322,432,5,5,0,0,0
1513274739021,1,HTTP Request,200,,Grupa wątków 1-82,text,true,,322,432,5,5,1,0,0
1513274739021,1,HTTP Request,200,,Grupa wątków 1-83,text,true,,322,432,5,5,1,0,0
1513274739021,1,HTTP Request,200,,Grupa wątków 1-85,text,true,,322,432,5,5,1,0,0
1513274739021,1,HTTP Request,200,,Grupa wątków 1-84,text,true,,322,432,5,5,1,0,0
